Instance,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Label
1000,120.5371094,22.01962437,121.3046875,25.05862146,121.890625,28.16396173,628.4616448,17.9706198,0.068153899,0.001333869,0.036520975,0.519044403,0
1001,81.68847656,14.20537228,129.0791016,16.54659002,154.3496094,18.85576524,455.2661778,16.06653226,0.064232319,0.001400754,0.037422823,0.173809187,0
1002,82.45117188,19.78871696,117.9042969,31.31119978,136.4628906,41.59461388,789.1172769,20.50603213,0.055762284,0.00121111,0.034798983,0.613203583,0
1003,74.18066406,22.39235485,96.06347656,37.17046451,105.9882813,48.52322917,844.4807655,21.89281998,0.05284691,0.00113822,0.033737389,0.711283849,0
1004,77.44042969,12.76624143,124.7373047,17.5198084,151.4248047,21.30425542,284.9243464,12.71432752,0.083637789,0.001409908,0.037547931,0.547696872,0
1005,77.04101563,20.77404192,110.0292969,34.07263498,126.71875,44.766244,774.499748,20.30987415,0.058049679,0.001227594,0.035036599,0.678175898,0
1006,83.25292969,13.26854139,131.5195313,15.8893147,157.1728516,18.24032292,391.8174346,14.69071117,0.071043022,0.001452696,0.038112991,0.241154442,0
1007,83.94921875,17.98820575,125.6796875,25.24313291,147.8779297,32.83897356,696.358936,19.07953954,0.060150357,0.001273198,0.035680401,0.457760432,0
1008,82.10253906,12.99820576,131.2695313,15.5726501,158.9003906,17.28923979,287.9940166,12.66688345,0.080601336,0.001508386,0.038836382,0.370066779,0
1009,83.28808594,14.32470872,133.1337891,16.3588503,160.3828125,17.97659985,401.514056,14.857367,0.073327764,0.00146928,0.038326451,0.233392015,0
1010,85.40820313,11.63421053,135.6552734,13.03111179,162.9541016,14.62242374,258.8236944,11.84795298,0.087315143,0.001692249,0.041134568,0.228178303,0
1011,82.26855469,14.50421367,130.2910156,17.38127352,156.0019531,20.16116694,475.4114041,15.95489724,0.070264515,0.001420703,0.037690711,0.228561689,0
1012,82.35253906,12.92404695,131.6220703,15.02129807,159.2714844,16.26239093,366.8514324,14.07403584,0.075802071,0.001529776,0.039109017,0.179312242,0
1013,82.84082031,14.02665758,131.328125,15.48126861,157.8457031,16.85646033,391.4691483,14.98930964,0.065482465,0.00143702,0.037906375,0.165623556,0
1014,83.53125,12.85469424,131.5332031,14.66823441,156.9746094,16.65461823,306.4362237,13.24166721,0.079773294,0.001489054,0.038584633,0.291755262,0
1015,82.28027344,14.98744792,130.8925781,16.64842639,157.4111328,18.11206201,444.4515072,15.96518113,0.065130849,0.001390242,0.037285124,0.185048311,0
1016,80.30859375,20.83136543,107.4277344,34.76254063,121.1757813,46.57227623,754.3642609,19.94794648,0.061852639,0.001188796,0.034478253,0.707640373,0
1017,85.39355469,12.80664491,135.3583984,14.12940569,162.5761719,15.67454827,344.8699353,13.8046875,0.077720826,0.001542137,0.039267253,0.136135603,0
1018,84.12207031,13.63731314,133.1308594,16.14559201,159.2949219,18.53314529,389.0826613,14.57399519,0.070828083,0.001434321,0.037872419,0.27633405,0
1019,83.59667969,14.06876349,131.8271484,16.63616887,157.3671875,19.01464119,434.6957678,15.37999967,0.070753543,0.001436087,0.037893927,0.224348735,0
1020,84.51660156,10.82494397,134.8144531,12.24620262,162.7744141,13.43346195,216.610944,10.87009788,0.098443718,0.001718337,0.041452125,0.268516306,0
1021,73.48339844,23.65370523,97.78613281,34.77149407,110.703125,44.31368729,1053.85053,24.37654461,0.045177506,0.001119762,0.03346115,0.587950392,0
1022,78.19238281,17.10197758,119.9091797,21.25231039,143.4492188,24.43620839,626.6598351,19.0598579,0.054026074,0.001278778,0.03575851,0.284050964,0
1023,73.84179688,21.1214025,90.90332031,32.13259013,99.06738281,41.80171234,801.8107196,21.69168672,0.051264207,0.001118337,0.033439618,0.63329345,0
1024,80.10058594,15.18694185,123.9746094,17.89076391,148.8603516,20.04665043,471.9493204,16.44720669,0.064176812,0.001319417,0.036323758,0.263047603,0
1025,81.44824219,11.26731553,124.1572266,13.65420059,148.2138672,15.54787726,288.0014633,13.00487773,0.077699935,0.001554715,0.039429718,0.193054865,0
1026,79.98730469,14.76154325,122.1601563,17.71645527,146.0693359,19.49168686,497.1653307,17.06686557,0.060889195,0.001300826,0.036065971,0.199436499,0
1027,81.79492188,11.98236553,124.0009766,13.68011355,147.2783203,15.11879001,310.0909778,13.58210035,0.081605001,0.001490003,0.038597441,0.151343754,0
1028,80.62402344,15.70424433,124.4746094,17.25173621,149.4326172,18.20063289,504.1092124,17.02952653,0.065484584,0.001340332,0.036609883,0.120071791,0
1029,75.54785156,21.6312684,97.5625,33.14312594,108.8183594,43.48156729,882.0120805,22.59358741,0.04895531,0.001145491,0.033842973,0.618777302,0
1030,74.4375,15.79359047,123.8574219,15.61528397,151.8095703,16.04661989,364.1359342,14.52477075,0.071106264,0.001439485,0.037937946,0.231306675,0
1031,72.40820313,22.95833886,84.09960938,31.9586806,89.00488281,39.87173007,962.2207661,24.46475026,0.041337911,0.001122302,0.033499991,0.546257261,0
1032,74.03417969,24.42654413,93.31445313,35.16082951,102.9853516,44.49388542,1160.904925,25.99769934,0.045008571,0.001095623,0.033099255,0.549124921,0
1033,75.09082031,23.23879421,94.29785156,34.28944118,103.6474609,43.92395921,1031.875667,24.79757414,0.041898109,0.001102129,0.033198113,0.583826475,0
1034,77.12402344,20.18486944,112.4433594,28.46593213,131.8193359,36.92252733,802.5107229,21.49839848,0.054375425,0.001213068,0.034826764,0.52455651,0
1035,82.23339844,12.6909331,128.4609375,15.12449759,154.2949219,16.75189278,338.513682,14.00621911,0.072192795,0.001466989,0.038300093,0.245533953,0
1036,81.84960938,15.4815553,126.3730469,17.89393381,151.2207031,19.28963354,502.7360741,17.27229936,0.059315601,0.001330554,0.036476358,0.183054376,0
1037,68.86035156,24.55842504,83.89160156,35.23987232,91.06738281,44.82444435,1156.501943,26.43097197,0.040364683,0.001100562,0.033172629,0.555107462,0
1038,80.90234375,12.8138046,124.6425781,15.10617319,149.6845703,17.01668288,334.3436037,14.2257089,0.066434164,0.001458527,0.03819001,0.238252684,0
1039,80.15722656,14.19354519,128.5527344,14.95060723,155.7861328,16.1647452,352.3558793,14.14415323,0.076686637,0.001462,0.038232469,0.192159476,0
1040,82.43554688,14.81934659,129.6767578,16.67134069,155.8740234,17.68354497,441.861196,15.98391975,0.069335225,0.001436729,0.037904012,0.188482088,0
1041,75.04199219,23.35023743,79.0703125,26.16740983,78.50585938,29.10302895,1139.646405,26.82371065,0.039080319,0.001136521,0.033711406,0.161999496,0
1042,76.52441406,19.76565315,94.14257813,31.62511091,101.3779297,42.11717218,793.3709434,21.7871927,0.050121164,0.001141976,0.033792634,0.627266426,0
1043,83.3984375,12.87293056,131.3574219,14.84829482,156.5966797,16.84216797,297.5940508,12.90755886,0.07938585,0.001531351,0.039131439,0.303115898,0
1044,79.49316406,19.22791835,111.1435547,32.61805328,127.3447266,44.48941359,740.1794274,19.88855196,0.067710885,0.001197733,0.034607062,0.679902946,0
1045,77.29003906,21.9270109,87.82617188,28.51467993,91.26660156,35.99427876,954.4743675,24.31481692,0.041552743,0.001137603,0.033726742,0.42635117,0
1046,80.60546875,16.69073615,119.4257813,28.46530851,139.59375,38.26497103,498.9389145,16.21818093,0.071211613,0.001318643,0.036311098,0.708896735,0
1047,84.86816406,13.89831944,134.8632813,15.66154661,161.8320313,17.75080075,374.1284144,14.27495773,0.074311349,0.00146983,0.038337395,0.256585537,0
1048,76.59863281,21.15447366,95.16601563,33.36121229,103.1416016,44.1234338,890.2488863,22.72020519,0.048110098,0.001127683,0.033579511,0.619459191,0
1049,77.45703125,22.54726176,90.3984375,30.06798023,95.3125,38.58834729,1013.642316,24.9997236,0.039680841,0.001118987,0.033450401,0.4581788,0
1050,75.74414063,20.67510403,86.19628906,29.05204022,89.3671875,37.04742444,822.1316012,22.46720539,0.04731566,0.001157444,0.034020034,0.52965346,0
1051,81.703125,16.91845533,122.3476563,26.3729308,143.4189453,34.7206946,511.8825767,16.2590238,0.074162911,0.001303833,0.036107235,0.646693862,0
1052,77.75,20.85145566,101.2509766,33.58484619,112.0048828,44.76678909,878.669493,22.27281965,0.049322684,0.00115138,0.033929936,0.632076578,0
1053,78.44238281,21.8798343,103.9541016,34.65478247,116.3818359,46.53679767,894.9068841,22.29199727,0.051513301,0.001156228,0.034002686,0.651504902,0
1054,84.19433594,12.83162928,132.8896484,14.06147671,158.8476563,15.89345121,282.5402575,12.91950117,0.076212419,0.001489346,0.038591486,0.297606879,0
1055,82.76367188,13.34132767,130.2363281,14.6052487,154.9375,16.27174026,353.7172542,14.36769966,0.070251406,0.001476302,0.038422322,0.184998448,0
1056,78.48535156,20.64870277,104.8935547,33.3668851,118.125,45.26083261,849.337726,22.04909437,0.050107731,0.001144034,0.033821841,0.642005254,0
1057,80.42480469,16.49296163,117.3105469,28.87498725,136.875,39.69325746,455.3681305,15.62543087,0.076340797,0.001305841,0.036136019,0.744987102,0
1058,83.69042969,13.9926343,131.9521484,15.88762586,157.5771484,17.79225564,378.6695743,14.78930639,0.065836065,0.001415231,0.037617573,0.254874862,0
1059,79.8515625,17.87099599,115.09375,30.59164319,132.8925781,41.0270988,593.3162315,18.09154689,0.062828343,0.001263952,0.035550901,0.701006438,0
1060,77.67285156,23.0814075,92.03515625,31.37557168,97.84667969,40.56884254,1096,25.95816532,0.042880129,0.001114956,0.033389713,0.466160775,0
1061,78.28710938,15.21787054,122.4511719,18.17937852,147.6669922,20.60106197,395.5506065,15.37447158,0.067850372,0.001355942,0.036819711,0.392056051,0
1062,80.29199219,13.78602151,123.8466797,16.1144263,148.0380859,17.95321379,390.4711563,14.67862253,0.071714113,0.00145178,0.038099874,0.235573168,0
1063,80.21972656,13.70017826,123.2246094,15.43719445,147.3271484,16.73242447,343.6785412,14.48455385,0.070409831,0.001395965,0.037361591,0.255231176,0
1064,77.55273438,23.02764881,100.3046875,33.97107768,111.5830078,44.21978736,1092.262324,25.54217612,0.045803488,0.001107609,0.033279588,0.548555808,0
1065,82.58886719,15.4488797,129.8964844,17.26321469,156.015625,18.30769322,491.0398592,16.69758877,0.059546139,0.001385803,0.037225621,0.164833104,0
1066,76.7890625,17.58696132,125.7451172,17.75320381,153.1777344,18.01463306,480.3216132,16.89016162,0.067121959,0.00132514,0.036402282,0.211956469,0
1067,83.16796875,14.34429838,130.4423828,16.3961755,156.5615234,17.68976697,440.7842254,15.58069394,0.065924441,0.001462483,0.038239963,0.171036055,0
1068,77.38574219,13.69793523,122.7060547,15.50379624,148.4248047,17.44540059,347.7044745,14.04734651,0.075359859,0.001462392,0.038240692,0.250078066,0
1069,77.76855469,18.19018847,106.4306641,28.82424308,121.53125,38.19735705,652.9404917,19.42815101,0.054571451,0.001192752,0.034534633,0.628265063,0
1070,80.29492188,14.08931241,121.9960938,16.69323358,145.3212891,18.28195233,431.3448068,16.0516064,0.05820607,0.001336068,0.036550826,0.203493453,0
1071,81.2109375,12.26475664,124.2978516,15.1623427,148.8105469,17.37559706,318.2054338,13.91067248,0.069954387,0.001446674,0.038030769,0.304149212,0
1072,81.93945313,16.16680162,123.3486328,18.34283266,146.1005859,19.65673786,497.4116318,17.17244407,0.063058071,0.001333952,0.036521877,0.206757127,0
1073,82.94921875,13.67470004,130.7021484,14.97550589,156.8808594,15.89010922,384.6625667,15.01711271,0.073115806,0.001494485,0.038656618,0.102501543,0
1074,80.76660156,13.3803734,124.5332031,16.37687463,149.4091797,18.81487614,384.6050989,14.71262032,0.071462258,0.001392949,0.037320535,0.278992632,0
1075,80.41308594,13.14211179,122.4179688,15.94617134,146.1445313,17.93321512,377.4991057,14.99250455,0.067162772,0.001418404,0.037659013,0.257447772,0
1076,77.35449219,13.48495687,123.4169922,15.08527014,149.7744141,16.38581733,307.9785868,13.41255853,0.076871784,0.001490886,0.038610458,0.304314437,0
1077,80.45605469,11.12342082,122.1884766,13.02823796,145.5664063,14.90017186,250.9358253,12.43128902,0.080347628,0.001532342,0.039142806,0.26274995,0
1078,76.04785156,22.69564797,91.98828125,31.40278058,99.42578125,39.90186154,1029.066524,24.82332043,0.042798262,0.001127417,0.033576375,0.504981021,0
1079,78.99023438,17.28901561,126.5009766,17.791874,153.5537109,18.47747377,540.4123634,18.00094303,0.053344652,0.001319118,0.036319263,0.128170739,0
1080,75.40820313,24.59264553,89.12207031,32.16880132,95.05175781,39.89500694,1233.235099,27.26366578,0.038966425,0.001107709,0.033281222,0.42223806,0
1081,160.4072266,20.78886577,164.3779297,21.58587368,168.8681641,22.75401755,753.5155518,18.76999057,0.072670547,0.001460801,0.038219431,0.213411626,0
1082,154.515625,28.69222711,158.0615234,30.34542548,162.2177734,31.45095445,610.5193158,16.86462669,0.077891918,0.001432023,0.037840886,0.658461778,0
1083,138.6582031,36.49775746,141.2001953,39.05714913,144.8623047,40.45765515,441.488456,14.62473985,0.077125342,0.001317593,0.036294273,0.85715755,0
1084,110.4423828,32.73276921,110.640625,34.81151466,113.2939453,35.94715254,512.2676086,15.17720799,0.083377809,0.001481724,0.038491938,0.788221457,0
1085,93.9765625,9.618678804,92.87402344,10.29206066,95.13671875,11.54487082,193.261796,10.30894739,0.10791271,0.001995814,0.044673818,0.114659424,0
1086,124.3398438,38.21518195,125.8378906,40.84174261,129.1230469,42.60958409,396.8607408,13.06467872,0.100013801,0.001467031,0.03830051,0.883269394,0
1087,92.34570313,9.171202653,91.31542969,9.734117483,93.55371094,10.8729814,181.6274145,9.884503447,0.112227183,0.002170482,0.046575273,0.069070961,0
1088,129.4755859,37.31754297,131.4375,39.98718056,134.6679688,41.46498322,538.8278974,16.15787591,0.071429992,0.001264235,0.035554525,0.832750137,0
1089,158.9453125,24.14019392,162.7988281,25.53024705,167.0507813,26.42233902,509.8361326,15.76190979,0.079758444,0.00144759,0.038046411,0.582840189,0
1090,127.2392578,37.99738352,128.9101563,40.67362156,132.1416016,41.93331373,475.4216961,15.2430411,0.072632247,0.001283634,0.035827153,0.858687357,0
1091,160.1210938,21.07272064,164.1025391,21.87603197,168.5742188,23.03382277,776.6825816,18.96833539,0.070273689,0.001458293,0.038186516,0.200859189,0
1092,139.2099609,36.1124797,141.8964844,38.52379829,145.6318359,39.89422296,458.8174102,14.40742066,0.091088307,0.001326622,0.03642183,0.846488631,0
1093,114.1767578,34.80968075,114.8720703,37.23943644,117.8476563,38.84826546,345.3965758,12.16696475,0.103423327,0.001645347,0.040560791,0.876781109,0
1094,161.7324219,19.63849764,165.8886719,20.279861,170.3984375,20.99612682,636.3427175,17.41420883,0.07836221,0.001448681,0.038060531,0.231639671,0
1095,130.2431641,38.23562909,132.0498047,40.87400204,135.4707031,42.44188491,379.5241285,12.65459157,0.097366041,0.001436929,0.037905256,0.88879276,0
1096,159.3994141,24.28524419,163.3037109,25.65666005,167.3681641,26.82200811,682.4092905,17.60044875,0.071637423,0.001428783,0.037794188,0.447763693,0
1097,160.1181641,21.36043688,164.1396484,22.18765471,168.5576172,23.17112378,758.9797737,19.19611733,0.070381475,0.001447932,0.038049778,0.245505249,0
1098,95.47167969,14.26613597,94.53417969,15.07153527,96.74902344,16.02593415,345.3223042,12.8874057,0.088536377,0.001760526,0.041955502,0.154912823,0
1099,143.3339844,34.93168245,146.1025391,37.12416131,149.9355469,38.60547325,575.8235155,15.79611895,0.087734629,0.001424809,0.037746447,0.79200693,0
1100,159.9970703,22.49598469,163.9248047,23.78326638,168.2324219,24.62124582,508.9156884,15.57169452,0.083849572,0.001453188,0.038119243,0.514464499,0
1101,104.3945313,30.76375787,104.6464844,32.04226986,106.0009766,32.62360807,1271.807053,25.15558338,0.050398862,0.001252816,0.035394415,0.377169433,0
1102,114.609375,35.66020396,115.6386719,37.38093479,117.25,37.92166576,1495.911851,28.5267381,0.043478376,0.001137503,0.033725735,0.457037644,0
1103,141.0830078,36.95763971,144.0322266,38.99504096,147.1328125,40.09010771,943.6841018,21.41371293,0.061629413,0.001214084,0.03484291,0.690927005,0
1104,113.2285156,36.44653789,114.3623047,38.66935389,116.5917969,40.0066324,660.3229465,18.33647405,0.061170149,0.001254307,0.035414298,0.781559864,0
1105,124.390625,37.64585891,126.4072266,40.10721942,129.6982422,41.41710656,743.896275,19.36964262,0.061094605,0.001196675,0.034590303,0.770782245,0
1106,107.8134766,31.42506237,108.1308594,32.59275323,109.6894531,33.26895674,1325.828231,25.717181,0.054871616,0.001241613,0.035236136,0.372436117,0
1107,123.7080078,40.19177289,125.3759766,42.27324907,127.6162109,43.48655246,1051.606058,22.95540127,0.055346268,0.001166623,0.034155045,0.708249315,0
1108,104.7919922,28.67590136,105.1103516,30.09880426,106.8359375,30.81669022,888.1871829,21.02249447,0.056990775,0.001308947,0.036177852,0.508028546,0
1109,100.9023438,24.11451833,100.9667969,25.13683006,102.7167969,26.07175104,826.9335978,20.58150689,0.056893156,0.001332536,0.036500407,0.335201896,0
1110,117.9697266,35.71173736,119.5712891,38.05907204,122.5966797,39.31143715,711.6992553,19.18886576,0.062294299,0.001207929,0.034754432,0.754739089,0
1111,105.5625,28.92794794,105.8857422,30.26719604,107.6367188,31.01424917,1075.310809,23.33209222,0.0521105,0.00128261,0.035812128,0.412923829,0
1112,112.2109375,35.92021918,112.5195313,37.5866656,114.0097656,38.03043988,1579.755374,28.15819296,0.047366257,0.001182807,0.034390211,0.435509361,0
1113,119.1347656,37.89002129,120.1630859,39.48102992,121.5986328,40.08721008,1975.306224,32.96917274,0.040915381,0.001133822,0.033672003,0.37036823,0
1114,100.5664063,23.74801563,100.5947266,24.81141393,102.3398438,25.65824319,778.2261723,19.99274031,0.057682645,0.001309122,0.036181444,0.36133821,0
1115,107.9541016,31.00899005,108.8154297,33.10264747,111.3457031,34.21938671,665.7281559,18.65759138,0.064506551,0.0012515,0.035376212,0.691895398,0
1116,120.296875,38.40498816,121.375,39.89992364,122.9345703,40.39795468,2070.411526,34.04782616,0.040088562,0.001131914,0.033642341,0.34939066,0
1117,116.8349609,35.59635784,117.5751953,36.94720433,119.2832031,37.64868792,1869.347205,31.9863017,0.043080475,0.001145908,0.033851113,0.31932297,0
1118,98.76171875,19.91980649,99.13671875,21.48007024,101.4931641,22.78114181,432.2647307,15.84667664,0.069276856,0.001403336,0.037459035,0.517781246,0
1119,152.0078125,32.50372481,155.4580078,33.87206218,158.7392578,34.90910885,1200.886243,24.37476424,0.055512395,0.00123569,0.035152358,0.469862994,0
1120,108.2744141,33.21350043,109.1533203,35.24064771,111.5527344,36.40426701,599.1220165,17.60969205,0.065597848,0.001292089,0.035944163,0.755942414,0
1121,144.8408203,36.06107901,147.8154297,37.86017289,150.1298828,38.91110318,1744.812232,30.42630561,0.045226938,0.001149931,0.033908216,0.396030335,0
1122,145.9902344,34.89112394,149.1513672,36.54005104,151.6552734,37.85095296,1768.659063,30.30038697,0.052702972,0.001221231,0.034945796,0.337944499,0
1123,146.6230469,34.8478066,149.65625,36.4842512,152.2294922,37.59707577,1800.046379,30.51961661,0.046131027,0.001183823,0.03440649,0.323371143,0
1124,139.1923828,37.58372295,141.9101563,39.46150882,143.9667969,40.47007564,2101.425541,34.36414705,0.035583557,0.001113198,0.033364359,0.331283233,0
1125,151.5947266,34.96003315,154.7373047,36.59376781,157.1484375,38.02347442,1602.413973,28.37457726,0.050680344,0.001222522,0.034963344,0.404052741,0
1126,130.9951172,40.05268717,133.0712891,42.03746232,134.5419922,43.26864882,2380.219075,36.95211694,0.0394984,0.001090209,0.033017778,0.330522064,0
1127,148.1201172,34.03623164,151.5664063,35.58681457,154.0576172,37.01049789,1567.892649,28.08894543,0.050654278,0.00122143,0.034944009,0.386615296,0
1128,148.5400391,35.51207924,151.4394531,37.12355645,153.7841797,38.39638685,1750.383357,29.60685484,0.054454512,0.001201123,0.034657094,0.376744679,0
1129,146.0703125,34.53749855,149.3349609,36.08510595,151.7685547,37.34860255,1723.853766,30.05324857,0.047083535,0.001202573,0.034677213,0.345123617,0
1130,151.2880859,34.72154881,154.5146484,36.25807804,156.9492188,37.55830571,1586.406006,27.39082011,0.062933302,0.001238506,0.035191908,0.388436444,0
1131,150.3193359,34.31191053,153.5654297,35.94398876,156.0527344,37.31984267,1416.69476,26.55042761,0.051496515,0.001208403,0.034761995,0.446322148,0
1132,147.6416016,37.08143314,150.2626953,38.89876101,152.3681641,40.45177253,1964.469433,31.99297607,0.050405838,0.001192186,0.034527956,0.366476718,0
1133,146.0107422,35.63263188,149.1796875,37.34113403,151.7919922,38.48851663,1590.618594,28.76290973,0.044632004,0.001178742,0.034332301,0.432568464,0
1134,142.8671875,36.56340727,145.6679688,38.39750345,147.7255859,39.43509662,1862.065947,32.13049558,0.040403213,0.001129757,0.033611727,0.373536061,0
1135,135.9121094,40.24861811,138.0996094,42.24916604,139.4609375,43.13623537,2513.725823,38.30129748,0.034424027,0.001109883,0.03331481,0.298683608,0
1136,130.0087891,40.20765097,131.7626953,42.10600155,133.2070313,43.37524889,2408.795103,37.3793737,0.035954458,0.001099488,0.033157658,0.329002368,0
1137,146.7167969,34.08688736,149.7177734,35.65129836,152.1455078,36.81904281,1556.617293,28.72496098,0.048863162,0.001191578,0.03451817,0.385556798,0
1138,141.9101563,36.76110236,144.9296875,38.50335996,147.1992188,39.92545984,2144.798932,34.32286518,0.039643483,0.001147215,0.033868222,0.283552477,0
1139,142.6708984,36.30085459,145.5849609,38.11176267,147.7822266,39.22583896,1904.915566,32.11630138,0.045008817,0.001153313,0.033957555,0.347126079,0
1140,133.0458984,40.43470869,135.2724609,42.22580418,136.9462891,43.52659529,2539.240131,38.42163111,0.034033386,0.001098372,0.033140977,0.296907129,0
1141,149.2099609,31.13453447,152.9814453,32.42549524,155.6523438,33.93407894,1621.198751,29.24052094,0.049679231,0.001203114,0.034684581,0.22703328,0
1142,127.4521484,35.28172961,130.1650391,37.39175926,131.7402344,38.93124075,1266.600254,24.95984001,0.059414933,0.00116933,0.03419502,0.549924657,0
1143,128.625,35.63708677,131.4443359,37.65583282,133.0615234,39.09245257,1348.71175,25.93601229,0.054151144,0.001158019,0.034028103,0.526331745,0
1144,127.5039063,35.20730993,130.1357422,37.34250955,131.6777344,38.75601834,1545.747228,28.35203401,0.05098831,0.001143734,0.033817896,0.448811376,0
1145,147.5332031,34.09228731,150.7285156,35.89631509,153.2265625,37.08467188,1659.151015,28.7082141,0.051655575,0.001231217,0.035088022,0.357427037,0
1146,149.4150391,31.68667726,153.3164063,33.55763297,155.6699219,34.91980815,1316.035063,25.19783266,0.059666941,0.001287125,0.035872711,0.410858496,0
1147,144.5830078,33.20154694,148.0126953,34.75321527,150.4511719,36.14955857,1807.597124,31.11307395,0.050511477,0.001164557,0.034125082,0.25632466,0
1148,112.3964844,33.14317054,113.9013672,35.49239352,115.671875,36.9976476,697.933045,18.7412526,0.061821657,0.00122956,0.035064588,0.725067152,0
1149,126.3447266,35.53944375,128.9296875,37.67320595,130.5205078,39.04166406,1474.748008,27.26925891,0.05516551,0.001157511,0.034019507,0.482408577,0
1150,146.6826172,32.65387029,150.2822266,34.61489356,152.5957031,36.00141899,1583.248065,28.47166038,0.049746387,0.001219606,0.03492256,0.339183601,0
1151,145.171875,34.23747704,148.2802734,35.94552304,150.3867188,37.13929201,1590.304208,28.7732993,0.051026371,0.001200141,0.034639719,0.38865293,0
1152,113.9931641,32.91888931,115.8681641,35.15925268,117.4208984,36.71564605,664.8581312,18.26407226,0.068436135,0.001261112,0.035511546,0.736112643,0
1153,147.5332031,35.59259589,151.3808594,37.71619276,153.4267578,38.98325095,981.0591588,20.25288599,0.077999218,0.001392574,0.037316073,0.652056349,0
1154,146.4199219,32.21572539,149.9414063,33.62076653,152.5253906,35.2315075,1764.741651,30.752447,0.050040857,0.001205921,0.034724349,0.236385065,0
1155,136.0898438,34.69360496,139.2207031,36.66521524,141.1572266,38.22287241,1816.710816,31.37856074,0.047641368,0.001136729,0.033715026,0.334293991,0
1156,147.5517578,33.11744101,150.8574219,34.88529171,153.1835938,36.12523633,1669.460165,29.48730164,0.047357865,0.001204888,0.034710677,0.313857141,0
1157,151.4638672,30.70494449,155.6132813,32.5169556,158.1005859,33.88215791,1224.372049,23.85686297,0.061513398,0.001331795,0.036490554,0.418242385,0
1158,151.9140625,32.53709478,155.9501953,34.48709649,158.3017578,35.79343074,912.5443223,19.58835198,0.075768535,0.001407509,0.037516639,0.613846707,0
1159,131.9208984,35.73500823,134.5576172,37.75634519,137.0166016,38.84789446,1175.14182,24.46040095,0.058459094,0.001173328,0.034252644,0.589661535,0
1160,145.2451172,33.92586523,148.6738281,35.68455902,150.9199219,37.15578261,1562.214555,28.22157908,0.05061573,0.00122268,0.034965027,0.380370001,0
1161,137.453125,27.13986038,138.9707031,30.46615568,137.5976563,33.55324934,1379.118553,28.9347766,0.035730859,0.001112857,0.033358477,0.284646601,0
1162,134.7421875,28.37135056,135.3535156,32.27470026,132.5273438,36.04084643,1562.678045,31.07255626,0.032360605,0.001113773,0.033372167,0.281716144,0
1163,133.6894531,28.28394749,133.7871094,31.8952079,131.1171875,35.4207679,1520.7613,30.39138918,0.035226383,0.001101412,0.033186439,0.282421383,0
1164,136.6396484,27.21087412,137.4033203,30.81044663,134.8007813,34.3783146,1450.897299,29.8857554,0.032168927,0.001116613,0.033414204,0.269280237,0
1165,137.1972656,25.54316491,138.1611328,28.68141298,136.4482422,31.61939885,1201.80085,26.65837181,0.039985992,0.001132756,0.033653136,0.287308006,0
1166,135.4082031,28.42701337,135.7724609,32.10389603,133.2177734,35.71207063,1501.240155,29.73651307,0.037797935,0.001114864,0.033389275,0.30163265,0
1167,140.2978516,28.10770571,141.8955078,31.66014937,140.1816406,35.12077675,1319.837547,27.95710035,0.044869296,0.00112416,0.033526195,0.365232849,0
1168,135.2158203,27.72932267,135.7548828,31.43168242,132.84375,35.10243103,1494.430842,30.42589913,0.031412293,0.001115331,0.033395401,0.281444425,0
1169,137.4736328,25.34059567,139.0146484,28.47461143,137.4794922,31.39717794,1190.376333,26.7525039,0.042553462,0.001147191,0.033869736,0.294421426,0
1170,138.5576172,25.5730533,140.0976563,28.7151663,138.8027344,31.70743567,1191.382821,26.69515804,0.038195934,0.001148682,0.033891985,0.28372032,0
1171,133.6386719,28.00488777,134.4248047,31.4703514,131.9003906,35.03502488,1450.907559,30.06667046,0.033808003,0.001109742,0.033311745,0.290909389,0
1172,135.7490234,28.43764593,136.421875,32.15702061,134.2363281,35.79628244,1462.450434,29.81333734,0.035457581,0.001105677,0.033250227,0.313126517,0
1173,138.1005859,25.71669265,139.5214844,28.72328119,138.1621094,31.68465054,1244.767722,27.30051704,0.039406888,0.001147998,0.033880917,0.279466762,0
1174,137.4824219,25.66520633,138.8935547,28.60195233,137.3867188,31.61377116,1196.250927,26.75326808,0.039730045,0.001149348,0.033899767,0.29148053,0
1175,136.5839844,26.17054152,138,29.38274499,136.0576172,32.53152919,1245.735155,27.30199662,0.036862319,0.001126292,0.03355825,0.303706849,0
1176,133.515625,28.25037593,133.7285156,32.08509997,131.0683594,35.81720648,1530.003138,30.09961954,0.03607171,0.001107543,0.033279088,0.286698267,0
1177,137.7568359,26.15470896,139.0683594,29.48661002,137.46875,32.69059199,1373.70397,28.50612968,0.035149835,0.001132764,0.033655891,0.243568448,0
1178,134.7353516,27.7817119,135.4970703,31.48539454,133.0166016,35.28271307,1434.390723,29.92042794,0.032503628,0.001114548,0.033383526,0.305451211,0
1179,136.3945313,27.93111311,137.2753906,31.61540028,135.1171875,35.19890381,1398.184622,29.2074987,0.036122485,0.001108284,0.033288953,0.32511412,0
1180,134.265625,28.46536667,134.4501953,32.16554864,132.1201172,35.72486312,1560.36079,30.2917859,0.033217268,0.001114414,0.033380988,0.270183907,0
1181,123.5849609,24.09495799,125.2939453,27.57982949,127.3291016,31.78400143,838.7716653,20.93292306,0.062482957,0.001205805,0.03472404,0.487416398,0
